ID,Journal,Year,Vol,No,Paper_ID,Title,TitleCaps,Divergence,Depression,Comments,Google14,Google15,Google16,Google17,Google18,Google19,Google20,Google21,Google22,Google23,Google24,Google25,Google26,WebScience15,Pagestart,Pageend,Characters,Continent1,No of authors,Author1,Author1 university,Author1 country,Author2,Author2 university,Author2 country,Author3,Author3 university,Author3 country,Author4,Author4 university,Author4 country,Author5,Author5 university,Author5 country,Author 6,Author6 University,Author 6 Country,Author 7,Author7 University,Author 7 Country,Author 8,Author8 University,Author 8 Country,Author 9,Author 9 University,Author 9 Country,Author 10,Author 10 University,Author 10 Country,Author 11,Author 11 University,Author 11 Country,ID_original,duplicate_entry
1818,EHR,2015,68,1,4,Did Muhammad Ali foster industrialization in early nineteenth-century Egypt?,,,,,,,4,5,9,9,13,23,23,24,30,37,41,,79,100,76,Africa,2,Laura Panza,Melbourne University,Australia,Jeffrey G. Williamson,Havard Univesity,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818,FALSE
1819,EHR,2015,68,1,5,Urban working-class food consumption and nutrition in Britain in 1904,,,,,,,4,8,13,17,21,26,35,39,45,51,56,,101,122,69,Europe,2,Ian Gazeley,University of Sussex,UK,Andrew Newell,University of Sussex,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819,FALSE
1820,EHR,2015,68,1,6,"Regional GDP in the UK, 1861–1911: new estimates",,,,,,,9,15,26,40,54,70,74,86,88,100,103,,123,144,48,Europe,2,Frank Geary,Ulster University,UK,Tom Stark,Federal Reserve Bank of Philidelphia,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820,FALSE
1821,EHR,2015,68,1,7,"Is there anything real about real wages? A history of the official British cost of living index, 1914–62",,,,,,,1,1,6,7,8,13,16,18,20,25,25,,145,166,104,Europe,1,Rebecca Searle,University of Sussex,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821,FALSE
1822,EHR,2015,68,1,8,"The sixteenth-century price rise: new evidence from Scotland, 1500–85",,,,,,,1,3,5,8,9,9,12,16,19,16,18,,167,190,69,Europe,1,Amy Blakeway,University of Kent,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822,FALSE
1823,EHR,2015,68,1,9,"Coping with regional inequality in Sweden: structural change, migrations, and policy, 1860–2000",,,,,,,3,9,32,48,59,69,83,103,115,124,135,,191,217,95,Europe,2,Kerstin Enflo,Lund University,Sweden,Joan Ramón Rosés,London School of Economics,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,1823,FALSE
1824,EHR,2015,68,1,10,"Why didn't Canada have a banking crisis in 2008 (or in 1930, or 1907, or …)?",,,,,,,9,70,98,116,144,174,201,228,248,253,263,,218,243,76,North America,3,Michael D. Bordo,Rutgers University,USA,Angela Redish,The University of British Columbia,Canada,Hugh Rockoff,Rutgers University,USA,,,,,,,,,,,,,,,,,,,,,,,,,1824,FALSE
1825,EHR,2015,68,1,11,"The compulsory public pension and the demand for life insurance: the case of Sweden, 1884–1914",,,,,,,0,2,4,7,8,10,13,18,20,25,26,,244,263,94,Europe,2,Lars-Fredrik Andersson,Umeå University,Sweden,Liselotte Eriksson,Umeå University,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,FALSE
1826,EHR,2015,68,1,12,Riding a wave: the Company's role in the South Sea Bubble,,,,,,,4,5,11,14,14,24,28,33,37,37,38,,264,285,57,Europe,1,Richard A. Kleer,University of Regina,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826,FALSE
1827,EHR,2015,68,2,1,Growth and inequality in the great and little divergence debate: a Japanese perspective,,,,,,,2,12,13,21,30,38,50,53,57,69,71,,399,419,87,Asia,1,Osamu Saito,The United Nations University,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827,FALSE
1828,EHR,2015,68,2,2,"Dealing with drainage: state regulation of drainage projects in the Dutch Republic, France, and England during the sixteenth and seventeenth centuries",,,,,,,1,3,8,7,11,12,17,27,29,30,31,,420,440,150,Europe,1,Piet van Cruyningen,Wageningen University,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828,FALSE
1829,EHR,2015,68,2,3,‘To help keep the home going’: female labour supply in interwar London,,,,,,,2,5,6,6,7,11,11,12,12,15,15,,441,470,70,Europe,1,J.S. Bean,Denison University,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,FALSE
1830,EHR,2015,68,2,4,"Bloody foreigners! Overseas equity on the London Stock Exchange, 1869–1929",,,,,,,1,7,12,21,29,32,34,37,40,42,43,,471,521,74,Europe,1,Richard S. Grossman,Wesleyan University,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830,FALSE
1831,EHR,2015,68,2,5,Urban growth and change in 1940s Southeast Asia,,,,,,,1,3,3,3,3,6,7,8,9,13,16,,522,547,47,Asia,2,Gregg Huff,University of Oxford,UK,Gillian Huff,University of Oxford,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831,FALSE
1832,EHR,2015,68,2,6,A global corporate census: publicly traded and close companies in 1910,,,,,,,4,11,18,23,31,37,48,52,57,65,69,,548,573,70,Global,1,Leslie Hannah,London School of Economics,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832,FALSE
1833,EHR,2015,68,2,7,"Share portfolios in the early years of financial capitalism: London, 1690–1730",,,,,,,2,6,11,15,16,21,24,26,32,33,34,,574,599,78,Europe,3,Ann M. Carlos,University of Colorado Boulder,USA,Erin Fletcher,Harvard University,USA,Larry D. Neal,University of Illinois,USA,,,,,,,,,,,,,,,,,,,,,,,,,1833,FALSE
1834,EHR,2015,68,2,8,"Hunger games: or how the Allied blockade in the First World War deprived German children of nutrition, and Allied food aid subsequently saved them",,,,,,,1,6,12,13,20,29,36,40,53,66,70,,600,631,146,Europe,1,Mary E. Cox,University of Oxford,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834,FALSE
1835,EHR,2015,68,2,9,"Numeracy of Africans, Asians, and Europeans during the early modern period: new evidence from Cape Colony court registers",,,,,,,5,7,12,14,18,26,31,34,36,40,40,,632,656,121,Africa,2,Jörg Baten,Tubingen University,Germany,Johan Fourie,Stellenbosch University,South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835,FALSE
1836,EHR,2015,68,2,10,"British working-class household composition, labour supply, and commercial leisure participation during the 1930s",,,,,,,0,3,4,5,7,8,8,9,10,11,12,,657,682,113,Europe,3,Peter Scott,University of Reading,UK,James T. Walker,University of Reading,UK,Peter Miskell,University of Reading,UK,,,,,,,,,,,,,,,,,,,,,,,,,1836,FALSE
1837,EHR,2015,68,2,11,The inequality trap. A comparative analysis of social spending between 1880 and 1930,,,,,,,1,4,8,9,10,16,15,19,19,20,24,,683,706,84,Global,1,Sergio Espuelas,University of Barcelona,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837,FALSE
1838,EHR,2015,68,2,12,"Fertility, social class, gender, and the professional model: statistical explanation and historical significance",,,,,,,0,1,4,5,7,10,12,15,16,17,18,,707,722,112,Europe,1,Simon Szreter,University of Cambridge,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838,FALSE
1839,EHR,2015,68,3,1,"An irrevocable shift: detailing the dynamics of rural poverty in southern England, 1762–1834: a case study",,,,,,,0,1,4,8,8,11,11,12,20,20,22,,769,805,106,Europe,1,Henry French,University of Exeter,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839,FALSE
1840,EHR,2015,68,3,2,Copper sheathing and the British slave trade,,,,,,,1,3,9,12,13,19,27,31,37,43,43,,806,829,44,Europe,2,Peter M. Solar,Vesalius College,Belgium,Klas Rönnbäck,University of Gothenburg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840,FALSE
1841,EHR,2015,68,3,3,Consumption conundrums unravelled,,,,,,,2,4,9,10,15,17,22,26,33,39,44,,830,857,33,Europe,3,Sara Horrell,University of Cambridge,UK,Jane Humphries,University of Oxford,UK,Ken Sneath,University of Cambridge,UK,,,,,,,,,,,,,,,,,,,,,,,,,1841,FALSE
1842,EHR,2015,68,3,4,"Independent invention in Italy during the Liberal Age, 1861–1913",,,,,,,2,5,6,12,14,19,19,20,28,46,51,,858,886,64,Europe,2,Alessandro Nuvolari,Sant’Anna School of Advanced Studies,Italy,Michaelangelo Vasta,University of Siena,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842,FALSE
1843,EHR,2015,68,3,5,"Small-scale technologies and European coal mine safety, 1850–1900",,,,,,,1,3,5,9,9,14,17,22,25,29,28,,887,910,65,Europe,2,John E. Murray,Rhodes College,USA,Javier Silvestre,University of Zaragosa,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843,FALSE
1844,EHR,2015,68,3,6,Corporate ownership and control in Victorian Britain,,,,,,,9,17,26,36,44,50,56,57,63,65,67,,911,936,52,Europe,4,Graeme G. Acheson,University of Sterling,UK,Gareth Campbell,Queen's University,Ireland,John D. Turner,Queen's University,Ireland,Nadia Vanteeva,I-Shou University,Taiwan,,,,,,,,,,,,,,,,,,,,,,1844,FALSE
1845,EHR,2015,68,3,7,Does history matter? Colonial education investments in India,,,,,,,0,2,8,12,23,27,32,41,47,59,67,,937,961,60,Asia,2,Latika Chaudhary,Scripps College,USA,Manuj Garg,Stanford University,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845,FALSE
1846,EHR,2015,68,3,8,The diffusion and impact of the corporation in 1910,,,,,,,1,4,5,9,11,11,14,16,16,16,17,,962,984,51,Global,2,James Foreman-Peck,Cardiff University,UK,Leslie Hannah,London School of Economics,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846,FALSE
1847,EHR,2015,68,3,9,"The occupational attainment of migrants and natives in Barcelona, 1930",,,,,,,2,4,8,17,18,23,28,30,36,37,41,,985,1015,70,Europe,3,Javier Silvestre,University of Zaragosa,Spain,María Isabel Ayuda,University of Zaragosa,Spain,Vincente Pinilla,University of Zaragosa,`,,,,,,,,,,,,,,,,,,,,,,,,,1847,FALSE
1848,EHR,2015,68,3,10,"Rating the UK: the British government's sovereign credit ratings, 1976–8",,,,,,,0,0,3,4,4,4,5,8,10,9,9,,1016,1037,72,Europe,1,David James Gill,University of Nottingham,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848,FALSE
1849,EHR,2015,68,3,11,‘The city has been wronged and abused!’: institutional corruption in the eighteenth century,,,,,,,2,2,6,10,10,10,10,11,12,14,13,,1038,1061,91,Europe,1,Mark Latham,Birmingham Business School,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849,FALSE
1850,EHR,2015,68,4,1,"Economic restructuring and demographic growth: demystifying growth and development in Northern Song China, 960–112",,,,,,,1,3,3,5,9,11,14,15,17,16,20,,1107,1131,114,Asia,2,Kent Deng,London School of Economics,UK,Lucy Zheng,University of Wolverhampton,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,FALSE
1851,EHR,2015,68,4,2,Just add milk: a productivity analysis of the revolutionary changes in nineteenth-century Danish dairying,,,,,,,2,4,8,10,14,18,22,26,30,37,41,,1132,1153,105,Europe,2,Marcus Lampe,Universidad Carlos III de Madrid,Spain,Paul Sharp,University of Southern Denmark,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851,FALSE
1852,EHR,2015,68,4,3,"The shift from sterling to the dollar, 1965–76: evidence from Australia and New Zealand",,,,,,,6,6,6,12,14,15,16,20,23,27,29,,1154,1176,87,Australasia,2,John Singleton,Shefield Hallam University,UK,Catherine Schenk,University of Glasgow,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852,FALSE
1853,EHR,2015,68,4,4,Market forces shaping human capital in eighteenth-century London,,,,,,,1,1,1,8,9,11,14,15,16,16,20,,1177,1202,64,Europe,2,Moshe Justman,University of Melbourne,Australia,Katherine van der Beek,Ben Gurion University of the Negev,Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853,FALSE
1854,EHR,2015,68,4,5,Information asymmetry and the speed of adjustment: debasements in the mid-sixteenth century,,,,,,,0,1,4,5,7,6,9,10,11,15,15,,1203,1225,91,Europe,1,Ling-Fan Li,National Tsing Hua University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854,FALSE
1855,EHR,2015,68,4,6,"Informational efficiency in the Tokyo Stock Exchange, 1931–40",,,,,,,0,0,0,1,4,5,12,13,15,19,19,,1226,1249,61,Asia,2,Jean Pascal-Bassino,ENS de Lyon,France,Thomas Lagoarde-Segot,Kedge Busines School,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855,FALSE
1856,EHR,2015,68,4,7,"Strategic colonies and economic development: real wages in Cyprus, Gibraltar, and Malta, 1836–1913",,,,,,,2,5,7,7,9,9,14,15,16,15,18,,1250,1276,98,Europe,1,Paul Caruana-Galizia,London School of Economics,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,FALSE
1857,EHR,2015,68,4,8,"Big push or big grab? Railways, government activism, and export growth in Latin America, 1865–1913",,,,,,,2,5,7,10,11,21,27,33,34,46,51,,1277,1305,98,South America,3,Vincent Bignon,Banque de France,France,Rui Esteves,University of Oxford,UK,Alfonso Herranz-Loncán,University of Barcelona,Spain,,,,,,,,,,,,,,,,,,,,,,,,,1857,FALSE
1858,EHR,2015,68,4,9,Modern secondary education and economic performance: the introduction of the Gewerbeschule and Realschule in nineteenth-century Bavaria,,,,,,,3,7,9,11,15,21,23,29,32,36,37,,1306,1338,135,Europe,1,Alexandra Semrand,University of Munich,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858,FALSE
1859,EHR,2015,68,4,10,"‘Eating the bread out of their mouth’: Antwerp's export trade and generalized institutions, 1544–5",,,,,,,0,2,2,3,3,3,7,9,10,13,12,,1339,1364,98,Europe,1,Jeroen Puttevils,University of Antwerp,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859,FALSE
1860,EHR,2015,68,4,11,"Yankee Doodle went to London: Anglo-American breweries and the London securities market, 1888–92",,,,,,,1,4,8,9,13,13,13,15,15,20,20,,1365,1387,96,Europe/North America,1,Mary A. O'Sullivan,University of Geneva,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860,FALSE
1861,EHR,2015,69,1,1,"Living standards and plague in London, 1560–1665",,,,,,,0,2,15,26,37,55,73,111,119,124,126,,3,34,48,Europe,3,Neil Cummins,London School of Economics,UK,Morgan Kelly,University College Dublin,Ireland,Cormac Ó Gráda,University College Dublin,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,1861,FALSE
1862,EREH,2015,19,1,1,"The great escape ? The contribution of the empire to Portugal’s economic growth, 1500–1800",,,,,,,3,13,20,34,47,65,75,84,96,105,119,,1,22,90,Global,3,Leonor Frero Costa,Universidade de Lisboa,Portugal,Nuno Palma,"London School of Economics and Queen Mary, University of London",UK,Jaime Reis,Universidade de Lisboa,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,1862,FALSE
1863,EREH,2015,19,1,2,"Fighting fiscal dominance. The case of Spain, 1874–1998",,,,,,,3,5,7,10,12,7,15,16,21,24,28,,23,43,55,Europe,3,Marcela Sabaté,University of Zaragoza,Spain,Regina Escario,University of Zaragoza,Spain,Maria Dolores Gadea,University of Zaragoza,Spain,,,,,,,,,,,,,,,,,,,,,,,,,1863,FALSE
1864,EREH,2015,19,1,3,Passive modernization? The new human development index and its components in Italy's regions (1871–2007),,,,,,,19,25,40,43,70,82,98,110,121,136,142,,44,66,104,Europe,2,Emanuele Felice,Universitat Autònoma de Barcelona,Spain,Michelangelo Vasta,University of Siena,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864,FALSE
1865,EREH,2015,19,1,4,"Markets and politics: the Swedish urban–rural wage gap, 1865–1985",,,,,,,4,6,13,16,19,25,28,34,39,50,51,,67,87,65,Europe,2,Christer Lundh,University of Gothenburg,Sweden,Svante Prado,University of Gothenburg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865,FALSE
1866,EREH,2015,19,1,5,Bank on steel? Joint-stock banks and the rationalization of the British interwar steel industry,,,,,,,0,0,1,4,4,5,6,8,7,7,8,,88,107,95,Europe,2,Simon C. Holmes,University of Oxford,UK,Florian Ploeckl,University of Adelaide,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866,FALSE
1867,EREH,2015,19,2,1,Editor's Choice: Self-defeating austerity? Evidence from 1930s' Britain,,,,,,,0,1,2,5,6,7,14,17,18,21,22,,109,127,71,Europe,2,Nicholas Crafts,University of Warwick,UK,Terence C. Mills,Loughborough University,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867,FALSE
1868,EREH,2015,19,2,2,The paradox of progress: the emergence of wage discrimination in US manufacturing,,,,,,,0,0,3,7,7,6,7,10,10,12,14,,128,148,81,North America,1,Joyce Burnette,Wabash College,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868,FALSE
1869,EREH,2015,19,2,3,"Plenty of land, land of plenty: the agrarian output of Portugal (1311–20)",,,,,,,1,5,5,9,15,18,23,23,23,21,21,,149,170,73,Europe,1,António Henriques,Universidade do Porto,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869,FALSE
1870,EREH,2015,19,2,4,A twin crisis with multiple banks of issue: Spain in the 1860s,,,,,,,4,3,8,13,17,18,20,21,22,20,23,,171,194,62,Europe,3,Alessio Moro,University of Cagliari,Italy,Galo Nuño,European Central Bank,Germany,Pedro Tedde,Bank of Spain,Spain,,,,,,,,,,,,,,,,,,,,,,,,,1870,FALSE
1871,EREH,2015,19,2,5,"Agricultural protection and support in the European Economic Community, 1962–92: rent-seeking or welfare policy?",,,,,,,1,4,8,13,14,18,18,19,19,19,22,,195,214,112,Europe,1,Mark Spoerer,University of Regensburg,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871,FALSE
1872,EREH,2015,19,3,1,"Editor's Choice: Labor, wages, and living standards in Java, 1680–1914",,,,,,,1,6,13,12,18,20,25,32,35,43,51,,215,234,70,Asia,2,Pim De Zwart,Utrecht University,Netherlands,Jan Luiten Van Zanden,Utrecht University,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872,FALSE
1873,EREH,2015,19,3,2,Did the Great Deflation of 1929–33 really have to happen? A reconsideration of the inevitability of the Great Deflation view,,,,,,,0,0,0,1,0,1,1,2,2,2,2,,235,254,124,Global,1,Marek A. Dabrowski,Cracow University of Economics,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873,FALSE
1874,EREH,2015,19,3,3,"Modern Greece's first industry? The shipbuilding center of sailing merchant marine of Syros, 1830–70",,,,,,,0,1,1,1,1,2,2,6,8,8,10,,255,274,100,Europe,1,Apostolos Delis,Institute for Mediterranean Studies,Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874,FALSE
1875,EREH,2015,19,3,4,"Institutions versus demand: determinants of agricultural development in Saxony, 1660–1850",,,,,,,0,0,4,5,7,10,14,18,21,25,26,,275,293,89,Europe,2,Ulrich Pfister,University of Muenster,Germany,Michael Kopsidis,Leibniz Institute of Agricultural Development in Transition Economies,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875,FALSE
1876,EREH,2015,19,3,5,"Did democracy bring redistribution? Insights from the Spanish tax system, 1960–90",,,,,,,5,6,9,10,13,16,18,23,27,29,32,,293,315,81,Europe,1,Sara Torregrosa Hetland,University of Barcelona,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876,FALSE
1877,EREH,2015,19,4,1,"Editor's Choice: Democracy, extension of suffrage, and redistribution in nineteenth-century Europe",,,,,,,1,1,2,2,2,7,9,8,8,15,16,,317,334,98,Europe,3,Giovanni B. Pittaluga,University of Genoa,Italy,Giampiero Cama,University of Genoa,Italy,Elena Seghezza,University of Genoa,Italy,,,,,,,,,,,,,,,,,,,,,,,,,1877,FALSE
1878,EREH,2015,19,4,2,Market potential and regional economic growth in Spain (1860–1930),,,,,,,3,4,6,11,10,15,19,23,29,34,34,,335,358,66,Europe,3,Julio Martinez-Galarraga,Universitat de València,Spain,Daniel A. Tirado,Universitat de València,Spain,Rafael González-Va,University of Zaragoza,Spain,,,,,,,,,,,,,,,,,,,,,,,,,1878,FALSE
1879,EREH,2015,19,4,3,Wage restraint in Scandinavia: during the postwar period or the neoliberal age?,,,,,,,1,4,5,8,10,11,13,18,19,21,21,,359,381,79,Europe,1,Erik Bengtsson,University of Gothenburg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879,FALSE
1880,EREH,2015,19,4,4,The emergence of a European region: business cycles in South-East Europe from political independence to World War II,,,,,,,4,6,7,8,10,12,18,18,19,22,22,,382,411,116,Europe,2,Matthias Morys,University of York,UK,Martin Ivanov,Bulgarian Academy of Sciences,Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880,FALSE
1881,EREH,2015,19,4,5,Contracts and cooperation: the relative failure of the Irish dairy industry in the late nineteenth century reconsidered,,,,,,,0,1,9,19,24,27,30,32,37,44,47,,412,431,119,Europe,3,Ingrid Henriksen,University of Southern Denmark,Denmark,Eoin McLaughlin,University of St. Andrews,UK,Paul Sharp,University of Southern Denmark,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,1881,FALSE
1882,EREH,2015,19,4,6,How the Danes discovered Britain: the international integration of the Danish dairy industry before 1880,,,,,,,4,5,9,11,15,20,23,24,24,33,31,,432,453,104,Europe,2,Markus Lampe,Vienna University of Economics and Business,Austria,Paul Sharp,University of Southern Denmark,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882,FALSE
1883,EREH,2015,19,4,7,The Swedish lighthouse system 1650–1890: private versus public provision of public goods,,,,,,,0,0,2,7,8,10,14,14,16,15,17,,454,468,88,Europe,1,Erik Lindberg,Uppsala University,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883,FALSE
1884,JEH,2015,75,1,1,Moving Matters: The Effect of Location on Crop Production,,,,,,,6,14,21,27,32,47,53,57,62,72,74,,219,249,57,North America,2,Jason M. Beddow,University of Minnesota,USA,Philip G. Pardey,University of Minnesota,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884,FALSE
1885,JEH,2015,75,1,2,Marketing Sovereign Promises: The English Model,,,,,,,1,3,5,7,9,9,10,11,13,21,24,,190,218,47,Europe,1,GARY W. COX,Stanford University,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885,FALSE
1886,JEH,2015,75,1,3,Love in the Time of the Depression: The Effect of Economic Conditions on Marriage in the Great Depression,,,,,,,1,1,5,8,9,12,13,17,22,29,34,,163,189,105,North America,1,Matthew J. Hill,RAND Corporation,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886,FALSE
1887,JEH,2015,75,1,4,The Multiplier for Federal Spending in the States During the Great Depression,,,,,,,5,24,35,43,52,66,81,87,93,105,112,,125,162,77,North America,2,Price Fishback,University of Arizona,USA,Valentina Kachanovskaya,University of Arizona,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887,FALSE
1888,JEH,2015,75,1,5,"Transport Costs and Trade Volumes: Evidence from the Trans-Atlantic Iron Trade, 1870–1913",,,,,,,0,0,14,11,15,22,22,27,28,29,29,,95,124,89,Global,2,Kris Inwood,University of Guelph,Canada,Ian Keay,Queen's University,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888,FALSE
1889,JEH,2015,75,1,6,"The Reluctant Transformation: State Industrialization, Religion, and Human Capital in Nineteenth-Century Egypt",,,,,,,1,5,11,12,14,21,22,19,26,32,34,,65,94,110,Africa,1,Mohamed Saleh,Institute for Advanced Study in Toulouse,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889,FALSE
1890,JEH,2015,75,1,7,Childhood Health and Human Capital: New Evidence from Genetic Brothers in Arms,,,,,,,8,8,8,10,13,14,16,18,20,24,24,,30,64,78,North America,1,John Parman,The College of William & Mary,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890,FALSE
